"","acc","tpr","fpr","dt","maxdepth","minbucket","minsplit","model"
"1179",0.791817087845969,0,0,0.9,5,100,50,"5-100-50"
"1180",0.791817087845969,0,0,0.91,5,100,50,"5-100-50"
"1181",0.791817087845969,0,0,0.92,5,100,50,"5-100-50"
"1182",0.791817087845969,0,0,0.93,5,100,50,"5-100-50"
"1183",0.791817087845969,0,0,0.94,5,100,50,"5-100-50"
"1184",0.791817087845969,0,0,0.95,5,100,50,"5-100-50"
"1185",0.791817087845969,0,0,0.96,5,100,50,"5-100-50"
"1186",0.791817087845969,0,0,0.97,5,100,50,"5-100-50"
"1187",0.791817087845969,0,0,0.98,5,100,50,"5-100-50"
"1188",0.791817087845969,0,0,0.99,5,100,50,"5-100-50"
"1189",0.208182912154031,1,1,0.01,10,50,20,"10-50-20"
"1190",0.208182912154031,1,1,0.02,10,50,20,"10-50-20"
"1191",0.208182912154031,1,1,0.03,10,50,20,"10-50-20"
"1192",0.208182912154031,1,1,0.04,10,50,20,"10-50-20"
"1193",0.208182912154031,1,1,0.05,10,50,20,"10-50-20"
"1194",0.208182912154031,1,1,0.06,10,50,20,"10-50-20"
"1195",0.208182912154031,1,1,0.07,10,50,20,"10-50-20"
"1196",0.208182912154031,1,1,0.08,10,50,20,"10-50-20"
"1197",0.208182912154031,1,1,0.09,10,50,20,"10-50-20"
"1198",0.208182912154031,1,1,0.1,10,50,20,"10-50-20"
"1199",0.756718812675491,0.653179190751445,0.216058763931104,0.11,10,50,20,"10-50-20"
"1200",0.756718812675491,0.653179190751445,0.216058763931104,0.12,10,50,20,"10-50-20"
"1201",0.756718812675491,0.653179190751445,0.216058763931104,0.13,10,50,20,"10-50-20"
"1202",0.756718812675491,0.653179190751445,0.216058763931104,0.14,10,50,20,"10-50-20"
"1203",0.756718812675491,0.653179190751445,0.216058763931104,0.15,10,50,20,"10-50-20"
"1204",0.756718812675491,0.653179190751445,0.216058763931104,0.16,10,50,20,"10-50-20"
"1205",0.756718812675491,0.653179190751445,0.216058763931104,0.17,10,50,20,"10-50-20"
"1206",0.756718812675491,0.653179190751445,0.216058763931104,0.18,10,50,20,"10-50-20"
"1207",0.756718812675491,0.653179190751445,0.216058763931104,0.19,10,50,20,"10-50-20"
"1208",0.756718812675491,0.653179190751445,0.216058763931104,0.2,10,50,20,"10-50-20"
"1209",0.756718812675491,0.653179190751445,0.216058763931104,0.21,10,50,20,"10-50-20"
"1210",0.822904131568391,0.529865125240848,0.100050658561297,0.22,10,50,20,"10-50-20"
"1211",0.822904131568391,0.529865125240848,0.100050658561297,0.23,10,50,20,"10-50-20"
"1212",0.822904131568391,0.529865125240848,0.100050658561297,0.24,10,50,20,"10-50-20"
"1213",0.822904131568391,0.529865125240848,0.100050658561297,0.25,10,50,20,"10-50-20"
"1214",0.822904131568391,0.529865125240848,0.100050658561297,0.26,10,50,20,"10-50-20"
"1215",0.822904131568391,0.529865125240848,0.100050658561297,0.27,10,50,20,"10-50-20"
"1216",0.822904131568391,0.529865125240848,0.100050658561297,0.28,10,50,20,"10-50-20"
"1217",0.830926594464501,0.500963391136802,0.0823201621073961,0.29,10,50,20,"10-50-20"
"1218",0.844163658243081,0.44990366088632,0.0521783181357649,0.3,10,50,20,"10-50-20"
